Url,Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159300566035965&slink=5p50ks&f1=1,34,3,9,"град София, Център",2006,1-СТАЕН,Тухла,57000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159375678926375&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 1",0,1-СТАЕН,ЕПК,45990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157901787659973&slink=5p50l0&f1=1,35,3,8,"град София, Надежда 2",0,1-СТАЕН,Тухла,28971
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159351808980442&slink=5p50l0&f1=1,35,2,2,"град София, Зона Б-5",2015,1-СТАЕН,Тухла,41500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159540816013295&slink=5p50l0&f1=1,35,0,0,"град София, Център",2015,1-СТАЕН,Тухла,41500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159437162417930&slink=5p50l0&f1=1,35,0,0,"град София, Гоце Делчев",0,1-СТАЕН,Тухла,61998
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159419296298996&slink=5p50l0&f1=1,35,5,5,"град София, Гоце Делчев",2005,1-СТАЕН,Тухла,61999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159355528909636&slink=5p50l0&f1=1,35,5,5,"град София, Гоце Делчев",2005,1-СТАЕН,Тухла,62000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159402622899631&slink=5p50l0&f1=1,35,5,5,"град София, Гоце Делчев",2005,1-СТАЕН,Тухла,62000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159177383052885&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 2",1997,1-СТАЕН,ЕПК,45450
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159160241293617&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 2",1998,1-СТАЕН,ЕПК,45990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159246501471921&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 2",1997,1-СТАЕН,ЕПК,45990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159282273042347&slink=5p50l0&f1=1,35,1,15,"град София, Дружба 2",1997,1-СТАЕН,ЕПК,45999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159428260545547&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 2",1989,1-СТАЕН,ЕПК,46000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159125542484382&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 2",1998,1-СТАЕН,ЕПК,46000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159377019030820&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 2",1997,1-СТАЕН,ЕПК,46000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159368595972339&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 2",1895,1-СТАЕН,ЕПК,46000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159121138170764&slink=5p50l0&f1=1,35,1,14,"град София, Дружба 2",1997,1-СТАЕН,ЕПК,46000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159456446731877&slink=5p50l0&f1=1,35,1,5,"град София, Иван Вазов",0,1-СТАЕН,Тухла,64000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157879779639714&slink=5p50l0&f1=1,35,1,8,"град София, Изгрев",1975,1-СТАЕН,ЕПК,64800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158098350542753&slink=5p50l0&f1=1,35,1,10,"град София, Лозенец",1998,1-СТАЕН,ЕПК,29900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158254082435227&slink=5p50l0&f1=1,35,1,10,"град София, Лозенец",1998,1-СТАЕН,ЕПК,30000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157017464169698&slink=5p50l0&f1=1,35,1,8,"град София, Люлин 6",1980,1-СТАЕН,Панел,34999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159344861410761&slink=5p50l0&f1=1,35,1,8,"град София, Люлин 6",0,1-СТАЕН,Панел,36990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159540927604068&slink=5p50l0&f1=1,35,6,12,"град София, Люлин 7",1989,1-СТАЕН,ЕПК,41000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a147506110948376&slink=5p50l0&f1=1,35,1,4,"град София, Малинова долина",2020,1-СТАЕН,Тухла,34900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159291543141723&slink=5p50l0&f1=1,35,1,4,"град София, Малинова долина",2022,1-СТАЕН,Тухла,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159179846483894&slink=5p50l0&f1=1,35,3,6,"град София, Обеля 1",2020,1-СТАЕН,Тухла,39900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158904161133698&slink=5p50l0&f1=1,35,3,6,"град София, Обеля 1",0,1-СТАЕН,Тухла,39900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159263931178869&slink=5p50l0&f1=1,35,3,6,"град София, Обеля 2",2017,1-СТАЕН,Тухла,39900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158861187824391&slink=5p50l0&f1=1,35,2,6,"град София, Разсадника",2021,1-СТАЕН,Тухла,34700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157311313227568&slink=5p50l0&f1=1,35,3,6,"град София, Разсадника",2021,1-СТАЕН,Тухла,38214
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159412269162369&slink=5p50l0&f1=1,35,7,24,"град София, Студентски град",2023,1-СТАЕН,Тухла,29999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157970571114624&slink=5p50l0&f1=1,35,2,6,"град София, Студентски град",0,1-СТАЕН,Тухла,75000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158359872284354&slink=5p50l0&f1=1,35,3,8,"град София, Толстой",0,1-СТАЕН,Тухла,28971
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159401602851343&slink=5p50l0&f1=1,35,7,14,"град София, Хиподрума",1975,1-СТАЕН,ЕПК,55000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159004671931882&slink=5p50l0&f1=1,35,1,2,"град София, Център",0,1-СТАЕН,Тухла,50000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159351130234419&slink=5p50l0&f1=1,35,1,6,"град София, Център",1950,1-СТАЕН,Тухла,92000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157324473715189&slink=5p50l0&f1=1,35,1,5,"град София, Център",1975,1-СТАЕН,Тухла,129000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159110528856382&slink=5p50l0&f1=1,35,4,5,"град София, Изток",1958,2-СТАЕН,Тухла,68500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159222031741323&slink=5p50l0&f1=1,35,1,8,"град София, Люлин 6",1985,2-СТАЕН,Панел,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157216729013694&slink=5p50l0&f1=2,35,1,8,"град София, Люлин 6",1985,2-СТАЕН,Панел,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156993405862842&slink=5p50l0&f1=2,35,1,8,"град София, Люлин 6",1980,2-СТАЕН,Панел,35999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158218210186458&slink=5p50l0&f1=2,35,2,6,"град София, Център",0,2-СТАЕН,Тухла,105000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159309753892545&slink=5p50lh&f1=1,36,11,20,"град София, Младост 2",1980,1-СТАЕН,ЕПК,49999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159436945377023&slink=5p50lh&f1=1,36,3,9,"град София, Надежда 2",2021,1-СТАЕН,Тухла,28971
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159489521365538&slink=5p50lh&f1=1,36,0,0,"град София, Студентски град",2021,1-СТАЕН,Тухла,43200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159281605496253&slink=5p50lh&f1=1,36,9,14,"град София, Сухата река",1988,1-СТАЕН,ЕПК,44000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159375984271428&slink=5p50lh&f1=1,36,10,14,"град София, Сухата река",1985,1-СТАЕН,ЕПК,46999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159436966433524&slink=5p50lh&f1=1,36,3,9,"град София, Толстой",2021,1-СТАЕН,Тухла,28971
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159415773873867&slink=5p50lh&f1=1,36,1,2,"град София, Красно село",1935,2-СТАЕН,Тухла,63000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159522470599803&slink=5p50lh&f1=1,36,3,5,"град София, Гео Милев",0,1-СТАЕН,Тухла,55800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159125300132822&slink=5p50lh&f1=1,36,4,8,"град София, Дървеница",0,1-СТАЕН,Тухла,39700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159497834123356&slink=5p50lh&f1=1,36,2,5,"град София, Дървеница",2022,1-СТАЕН,Тухла,40180
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158990073623745&slink=5p50lh&f1=1,36,1,6,"град София, Красна поляна 3",2018,1-СТАЕН,Тухла,44000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157838566490423&slink=5p50lh&f1=1,36,1,8,"град София, Лозенец",0,1-СТАЕН,Тухла,56000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158280083410054&slink=5p50lh&f1=1,36,0,0,"град София, Манастирски ливади",2009,1-СТАЕН,Тухла,31320
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158228309290608&slink=5p50lh&f1=1,36,1,4,"град София, Манастирски ливади",2009,1-СТАЕН,Тухла,32400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a120402923303665&slink=5p50lh&f1=1,36,10,20,"град София, Младост 2",1990,1-СТАЕН,ЕПК,48000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159309826285249&slink=5p50lh&f1=1,36,0,0,"град София, Младост 3",1980,1-СТАЕН,ЕПК,49999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159309774352192&slink=5p50lh&f1=1,36,11,20,"град София, Младост 4",1980,1-СТАЕН,ЕПК,49999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157468964015891&slink=5p50lh&f1=1,36,6,9,"град София, Надежда 2",2021,1-СТАЕН,Тухла,31797
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159531021261490&slink=5p50lh&f1=1,36,4,6,"град София, Надежда 3",2012,1-СТАЕН,Тухла,28800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157493850111178&slink=5p50lh&f1=1,36,16,16,"град София, Надежда 4",1985,1-СТАЕН,ЕПК,34000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159065419581298&slink=5p50lh&f1=1,36,0,0,"град София, Павлово",2021,1-СТАЕН,Тухла,38320
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157311312324438&slink=5p50lh&f1=1,36,1,6,"град София, Разсадника",2021,1-СТАЕН,Тухла,28000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158861100202782&slink=5p50lh&f1=1,36,1,6,"град София, Разсадника",2021,1-СТАЕН,Тухла,36000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158892083242379&slink=5p50lh&f1=1,36,4,25,"град София, Студентски град",2023,1-СТАЕН,Тухла,30500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157608109160595&slink=5p50lh&f1=1,36,1,5,"град София, Студентски град",2020,1-СТАЕН,Тухла,35700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156644614795658&slink=5p50lh&f1=1,36,9,14,"град София, Сухата река",0,1-СТАЕН,ПК,42000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156638915302344&slink=5p50lh&f1=1,36,9,18,"град София, Сухата река",1988,1-СТАЕН,ЕПК,50000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158160202663735&slink=5p50lh&f1=1,36,6,8,"град София, Толстой",2022,1-СТАЕН,Тухла,31790
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157468941527415&slink=5p50lh&f1=1,36,6,9,"град София, Толстой",2021,1-СТАЕН,Тухла,31797
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158893345728765&slink=5p50lh&f1=1,36,3,9,"град София, Център",2000,1-СТАЕН,Тухла,57000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158377425566695&slink=5p50lh&f1=1,36,3,9,"град София, Център",0,1-СТАЕН,Тухла,57000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159415753632652&slink=5p50lh&f1=1,36,1,2,"град София, Белите брези",1935,2-СТАЕН,Тухла,63000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159490882533983&slink=5p50lh&f1=1,36,0,0,"град София, Дървеница",2019,2-СТАЕН,ЕПК,48999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158377145709045&slink=5p50lh&f1=1,36,6,6,"град София, Център",2020,2-СТАЕН,Тухла,52500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158524322513869&slink=5p50lu&f1=1,37,4,8,"град София, Люлин 5",0,1-СТАЕН,Панел,35964
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159524994656472&slink=5p50lu&f1=1,37,8,14,"град София, Студентски град",2017,1-СТАЕН,Тухла,49900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159533422678122&slink=5p50lu&f1=1,37,0,0,"град София, Студентски град",2017,1-СТАЕН,Тухла,49999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159247178237507&slink=5p50lu&f1=1,37,6,20,"град София, Младост 2",1980,1-СТАЕН,ЕПК,58800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158825392376629&slink=5p50lu&f1=1,37,13,16,"град София, Студентски град",2019,1-СТАЕН,Тухла,48999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159523066644581&slink=5p50lu&f1=1,37,8,14,"град София, Студентски град",2017,1-СТАЕН,Тухла,49900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159196277521149&slink=5p50lu&f1=1,37,13,16,"град София, Дървеница",2018,2-СТАЕН,Тухла,48998
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159316669006669&slink=5p50lu&f1=1,37,13,16,"град София, Студентски град",2019,2-СТАЕН,ЕПК,48999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158988899932153&slink=5p50lu&f1=1,37,3,9,"град София, Връбница 1",2020,1-СТАЕН,Тухла,43999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159170970793876&slink=5p50lu&f1=1,37,2,5,"град София, Дървеница",2022,1-СТАЕН,Тухла,40500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158997319734504&slink=5p50lu&f1=1,37,13,17,"град София, Дървеница",2018,1-СТАЕН,ЕПК,48980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a119481092389433&slink=5p50lu&f1=1,37,1,8,"град София, Дървеница",2020,1-СТАЕН,Тухла,56000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159342436679104&slink=5p50lu&f1=1,37,0,0,"град София, Лагера",2019,1-СТАЕН,Тухла,49900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158262917340136&slink=5p50lu&f1=1,37,3,10,"град София, Лагера",2010,1-СТАЕН,Тухла,59000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157235709700419&slink=5p50lu&f1=1,37,1,8,"град София, Люлин 6",1985,1-СТАЕН,Панел,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158946583926256&slink=5p50lu&f1=1,37,3,6,"град София, Малинова долина",2021,1-СТАЕН,Тухла,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158160359009435&slink=5p50lu&f1=1,37,1,6,"град София, Манастирски ливади",2021,1-СТАЕН,Тухла,30642
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157623925891242&slink=5p50lu&f1=1,37,1,7,"град София, Овча купел 1",0,1-СТАЕН,Тухла,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159101754604002&slink=5p50lu&f1=1,37,4,5,"град София, Павлово",2021,1-СТАЕН,Тухла,48412
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157054742973716&slink=5p50lu&f1=1,37,1,4,"град София, Студентски град",2020,1-СТАЕН,Тухла,36600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a157607280414337&slink=5p50lu&f1=1,37,4,5,"град София, Студентски град",2019,1-СТАЕН,Тухла,45000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158834895311241&slink=5p50lu&f1=1,37,4,6,"град София, Студентски град",2020,1-СТАЕН,Тухла,45000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158945905409344&slink=5p50lu&f1=1,37,4,5,"град София, Студентски град",0,1-СТАЕН,Тухла,46000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159351396497552&slink=5p50lu&f1=1,37,1,5,"град София, Студентски град",2020,1-СТАЕН,Тухла,47463
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159531717604780&slink=5p50lu&f1=1,37,8,14,"град София, Студентски град",2018,1-СТАЕН,Тухла,49900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159523218201712&slink=5p50lu&f1=1,37,8,14,"град София, Студентски град",2017,1-СТАЕН,Тухла,49900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159522601201700&slink=5p50lu&f1=1,37,8,14,"град София, Студентски град",2017,1-СТАЕН,Тухла,49900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159536199675807&slink=5p50lu&f1=1,37,6,17,"град София, Студентски град",2018,1-СТАЕН,Тухла,49999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159429357656568&slink=5p50lu&f1=1,37,6,17,"град София, Студентски град",2017,1-СТАЕН,Тухла,49999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159282938250355&slink=5p50lu&f1=1,37,3,5,"град София, Студентски град",2020,1-СТАЕН,Тухла,52500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158461421739026&slink=5p50lu&f1=1,37,3,6,"град София, Център",2020,1-СТАЕН,Тухла,49500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159351290853128&slink=5p50lu&f1=1,37,7,7,"град София, Център",0,1-СТАЕН,Тухла,60000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159110779241778&slink=5p50lu&f1=1,37,7,7,"град София, Център",1980,1-СТАЕН,Тухла,60000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159109019857181&slink=5p50lu&f1=1,37,7,7,"град София, Център",0,1-СТАЕН,Тухла,60000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159531575161233&slink=5p50lu&f1=1,37,4,4,"град София, Център",1930,1-СТАЕН,Тухла,68500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158515705659930&slink=5p50lu&f1=1,37,4,4,"град София, Център",1930,1-СТАЕН,Тухла,68500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159006350351831&slink=5p50lu&f1=1,37,13,16,"град София, Дървеница",2019,2-СТАЕН,ЕПК,49999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157235028416372&slink=5p50lu&f1=1,37,1,8,"град София, Люлин 6",0,2-СТАЕН,Панел,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158944056143805&slink=5p50lu&f1=1,37,13,16,"град София, Студентски град",2019,2-СТАЕН,Тухла,48999
