Id,Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
5540,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167352671525121&slink=96idzo&f1=6,68,0,3,5,"град София, Надежда 4",0,2-СТАЕН,Тухла,99900
5541,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167843501681230&slink=96idzo&f1=6,68,0,4,6,"град София, Надежда 4",2023,2-СТАЕН,Тухла,110000
5542,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168121701934807&slink=96idzo&f1=6,68,0,3,8,"град София, Обеля 1",2024,2-СТАЕН,Тухла,81492
5543,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165572928697319&slink=96idzo&f1=6,68,0,4,7,"град София, Обеля 1",0,2-СТАЕН,Тухла,81600
5544,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167301752556433&slink=96idzo&f1=6,68,0,3,8,"град София, Обеля 1",0,2-СТАЕН,Тухла,81600
5545,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166980778479614&slink=96idzo&f1=6,68,0,2,7,"град София, Обеля 2",1988,2-СТАЕН,Панел,95990
5546,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166309941077192&slink=96idzo&f1=6,68,0,4,8,"град София, Овча купел",0,2-СТАЕН,Тухла,94520
5547,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166076477202341&slink=96idzo&f1=6,68,0,2,6,"град София, Овча купел",2022,2-СТАЕН,Тухла,95300
5548,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167446346330522&slink=96idzo&f1=6,68,0,2,8,"град София, Овча купел",2022,2-СТАЕН,Тухла,105000
5549,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167663433543501&slink=96idzo&f1=6,68,0,7,8,"град София, Овча купел",2023,2-СТАЕН,Тухла,108000
5550,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167422569088514&slink=96idzo&f1=6,68,0,5,8,"град София, Овча купел",2024,2-СТАЕН,Тухла,111000
5551,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164665555401746&slink=96idzo&f1=7,68,0,5,8,"град София, Овча купел",2024,2-СТАЕН,Тухла,111000
5552,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165226659325260&slink=96idzo&f1=7,68,0,3,10,"град София, Овча купел",2024,2-СТАЕН,Тухла,112300
5553,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167849855781579&slink=96idzo&f1=7,68,0,5,10,"град София, Овча купел",2024,2-СТАЕН,Тухла,112300
5554,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167749687729812&slink=96idzo&f1=7,68,0,2,5,"град София, Овча купел",2023,2-СТАЕН,Тухла,118000
5555,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167749735289231&slink=96idzo&f1=7,68,0,5,5,"град София, Овча купел",2023,2-СТАЕН,Тухла,118000
5556,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167844468241046&slink=96idzo&f1=7,68,0,1,5,"град София, Овча купел",0,2-СТАЕН,Тухла,118000
5557,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168086674679079&slink=96idzo&f1=7,68,0,2,7,"град София, Овча купел",2021,2-СТАЕН,Тухла,119000
5558,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167844963290942&slink=96idzo&f1=7,68,0,5,6,"град София, Овча купел",2020,2-СТАЕН,Тухла,125000
5559,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167722343506727&slink=96idzo&f1=7,68,0,2,9,"град София, Овча купел",2024,2-СТАЕН,Тухла,128000
5560,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168207712265222&slink=96idzo&f1=7,68,0,6,6,"град София, Овча купел",2021,2-СТАЕН,Тухла,193800
5561,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168122379365065&slink=96idzo&f1=7,68,0,2,8,"град София, Овча купел 1",2023,2-СТАЕН,Тухла,106600
5562,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167369378933181&slink=96idzo&f1=7,68,0,4,8,"град София, Овча купел 2",2023,2-СТАЕН,Тухла,85000
5563,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166998168191488&slink=96idzo&f1=7,68,0,4,9,"град София, Овча купел 2",2024,2-СТАЕН,Тухла,88000
5564,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167526764439149&slink=96idzo&f1=7,68,0,4,8,"град София, Овча купел 2",2023,2-СТАЕН,Тухла,88000
5565,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164302910838527&slink=96idzo&f1=7,68,0,7,8,"град София, Овча купел 2",2023,2-СТАЕН,Тухла,101610
5566,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167887457741726&slink=96idzo&f1=7,68,0,2,6,"град София, Овча купел 2",2023,2-СТАЕН,Тухла,106100
5567,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167921871522688&slink=96idzo&f1=7,68,0,3,6,"град София, Павлово",2025,2-СТАЕН,Тухла,120000
5568,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168076952143380&slink=96idzo&f1=7,68,0,3,5,"град София, Павлово",2023,2-СТАЕН,Тухла,136100
5569,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167290509257966&slink=96idzo&f1=7,68,0,3,5,"град София, Павлово",2023,2-СТАЕН,Тухла,138800
5570,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165632344141423&slink=96idzo&f1=7,68,0,0,0,"град София, Полигона",2012,2-СТАЕН,Тухла,91999
5571,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167696956596135&slink=96idzo&f1=7,68,0,1,6,"град София, Редута",2024,2-СТАЕН,Тухла,104532
5572,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168206797687227&slink=96idzo&f1=7,68,0,5,6,"град София, Редута",1998,2-СТАЕН,Тухла,120000
5573,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165772132274851&slink=96idzo&f1=7,68,0,3,4,"град София, Редута",2022,2-СТАЕН,Тухла,144000
5574,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167999732461489&slink=96idzo&f1=7,68,0,3,5,"град София, Света Троица",1970,2-СТАЕН,Тухла,116500
5575,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167939358449132&slink=96idzo&f1=7,68,0,2,6,"град София, Свобода",1970,2-СТАЕН,Панел,120000
5576,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167931631528086&slink=96idzo&f1=7,68,0,2,6,"град София, Свобода",0,2-СТАЕН,Панел,120000
5577,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164137839728066&slink=96idzo&f1=7,68,0,8,17,"град София, Сердика",2023,2-СТАЕН,Тухла,77000
5578,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163255238117410&slink=96idzo&f1=7,68,0,13,17,"град София, Сердика",2023,2-СТАЕН,Тухла,77000
5579,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167335937571540&slink=96idzo&f1=7,68,0,1,5,"град София, Симеоново",2010,2-СТАЕН,Тухла,144000
5580,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167862027467575&slink=96idzo&f1=7,68,0,1,5,"град София, Симеоново",2010,2-СТАЕН,Тухла,144000
5581,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167811397671909&slink=96idzo&f1=7,68,0,4,14,"град София, Слатина",1982,2-СТАЕН,ЕПК,124000
5582,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166998773254428&slink=96idzo&f1=7,68,0,1,7,"град София, Студентски град",2022,2-СТАЕН,Тухла,80000
5583,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167593952433059&slink=96idzo&f1=7,68,0,1,6,"град София, Студентски град",2023,2-СТАЕН,Тухла,81600
5584,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165417946714853&slink=96idzo&f1=7,68,0,2,5,"град София, Студентски град",2023,2-СТАЕН,Тухла,84431
5585,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165460759177958&slink=96idzo&f1=7,68,0,1,5,"град София, Студентски град",2023,2-СТАЕН,Тухла,84431
5586,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167371392029468&slink=96idzo&f1=7,68,0,5,7,"град София, Студентски град",2023,2-СТАЕН,Тухла,91800
5587,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160932584808139&slink=96idzo&f1=7,68,0,3,4,"град София, Студентски град",2023,2-СТАЕН,Тухла,93990
5588,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166513487286237&slink=96idzo&f1=7,68,0,5,7,"град София, Студентски град",2022,2-СТАЕН,Тухла,95000
5589,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165355287883523&slink=96idzo&f1=7,68,0,2,6,"град София, Студентски град",2021,2-СТАЕН,Тухла,108400
5590,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165599310509810&slink=96idzo&f1=7,68,0,2,6,"град София, Студентски град",0,2-СТАЕН,Тухла,108400
5591,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167958645779491&slink=96idzo&f1=8,68,0,3,6,"град София, Студентски град",2023,2-СТАЕН,Тухла,110064
5592,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166747701855425&slink=96idzo&f1=8,68,0,3,4,"град София, Студентски град",0,2-СТАЕН,Тухла,115000
5593,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164406055415231&slink=96idzo&f1=8,68,0,3,8,"град София, Студентски град",2024,2-СТАЕН,Тухла,116076
5594,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167797203219252&slink=96idzo&f1=8,68,0,5,6,"град София, Студентски град",2023,2-СТАЕН,Тухла,124600
5595,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166147060417708&slink=96idzo&f1=8,68,0,3,6,"град София, Сухата река",2024,2-СТАЕН,Тухла,88000
5596,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167836618173466&slink=96idzo&f1=8,68,0,2,6,"град София, Сухата река",2025,2-СТАЕН,Тухла,90624
5597,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167992570261438&slink=96idzo&f1=8,68,0,1,8,"град София, Сухата река",2020,2-СТАЕН,Тухла,109900
5598,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166132819548068&slink=96idzo&f1=8,68,0,8,9,"град София, Сухата река",2024,2-СТАЕН,Тухла,119000
5599,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167301693090449&slink=96idzo&f1=8,68,0,8,8,"град София, Сухата река",2023,2-СТАЕН,Тухла,128912
5600,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168122107488616&slink=96idzo&f1=8,68,0,4,8,"град София, Сухата река",1997,2-СТАЕН,Панел,135000
5601,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167674740881287&slink=96idzo&f1=8,68,0,5,6,"град София, Хаджи Димитър",2023,2-СТАЕН,Тухла,122400
5602,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168106303342316&slink=96idzo&f1=8,68,0,4,10,"град София, Хиподрума",2003,2-СТАЕН,Тухла,99990
5603,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166370638240615&slink=96idzo&f1=8,68,0,3,6,"град София, Център",2024,2-СТАЕН,Тухла,88000
5604,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167078106321933&slink=96idzo&f1=8,68,0,5,10,"град София, Център",2022,2-СТАЕН,Тухла,92414
5605,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166905332161497&slink=96idzo&f1=8,68,0,3,10,"град София, Център",2023,2-СТАЕН,Тухла,110135
5606,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167155554854311&slink=96idzo&f1=8,68,0,4,11,"град София, Център",2023,2-СТАЕН,Тухла,110896
5607,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167881231223419&slink=96idzo&f1=8,68,0,3,6,"град София, Център",2021,2-СТАЕН,Тухла,129900
5608,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166738175686994&slink=96idzo&f1=8,68,0,3,5,"град София, Център",2022,2-СТАЕН,Тухла,132000
5609,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164311524053751&slink=96idzo&f1=8,68,0,5,9,"град София, Център",2022,2-СТАЕН,Тухла,136520
5610,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168120368246937&slink=96idzo&f1=8,68,0,1,6,"град София, Център",0,2-СТАЕН,Тухла,225000
5611,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167196820950613&slink=96idzo&f1=8,68,0,1,6,"град София, Център",1960,2-СТАЕН,Тухла,225000
5612,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167474831668542&slink=96idzo&f1=8,68,0,1,5,"град София, Яворов",1960,2-СТАЕН,Тухла,170000
5613,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168124051011059&slink=96idzo&f1=8,68,0,6,8,"град София, Връбница 1",1980,3-СТАЕН,Панел,92900
5614,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167085919397314&slink=96idzo&f1=8,68,0,3,6,"град София, Дружба 1",0,3-СТАЕН,Панел,90000
5615,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166448073657339&slink=96idzo&f1=8,68,0,1,5,"град София, Западен парк",1960,3-СТАЕН,Тухла,132000
5616,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167394595010927&slink=96idzo&f1=8,68,0,4,8,"град София, Красна поляна 2",1976,3-СТАЕН,Панел,124000
5617,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167292273628570&slink=96idzo&f1=8,68,0,4,8,"град София, Красна поляна 2",0,3-СТАЕН,Панел,124000
5618,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167395771277706&slink=96idzo&f1=8,68,0,4,8,"град София, Красна поляна 2",0,3-СТАЕН,Панел,124000
5619,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167879031554061&slink=96idzo&f1=8,68,0,4,8,"град София, Красна поляна 3",1980,3-СТАЕН,Панел,124000
5620,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167743034718590&slink=96idzo&f1=8,68,0,8,8,"град София, Лагера",0,3-СТАЕН,Панел,130000
5621,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168197978103128&slink=96idzo&f1=8,68,0,8,8,"град София, Лагера",1975,3-СТАЕН,Панел,130000
5622,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168129623451243&slink=96idzo&f1=8,68,0,4,4,"град София, Малинова долина",2022,3-СТАЕН,Тухла,129900
5623,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167178764905991&slink=96idzo&f1=8,68,0,4,4,"град София, Малинова долина",2022,3-СТАЕН,Тухла,133000
5624,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167748731988950&slink=96idzo&f1=8,68,0,8,8,"град София, Младост 3",0,3-СТАЕН,Панел,119500
5625,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166818178973655&slink=96idzo&f1=8,68,0,6,8,"град София, Надежда 1",1986,3-СТАЕН,Панел,80000
5626,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166964566365586&slink=96idzo&f1=8,68,0,2,7,"град София, Обеля 2",1988,3-СТАЕН,Панел,95990
5627,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167850513095183&slink=96idzo&f1=8,68,0,5,6,"град София, Овча купел",2024,3-СТАЕН,Тухла,107800
5628,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167850525307251&slink=96idzo&f1=8,68,0,6,6,"град София, Овча купел",2024,3-СТАЕН,Тухла,111200
5629,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167966899942207&slink=96idzo&f1=8,68,0,4,4,"град София, Център",1943,3-СТАЕН,Тухла,134000
5630,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h163818366141933&slink=96idzo&f1=8,68,0,1,7,"град София, м-т Гърдова глава",2010,"АТЕЛИЕ, ТАВАН",Тухла,110000
5631,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b150058337302378&slink=96ie14&f1=1,69,0,4,5,"град София, Витоша",2009,2-СТАЕН,Тухла,120000
5632,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167949499868427&slink=96ie14&f1=1,69,0,4,6,"град София, Горубляне",2023,2-СТАЕН,Тухла,103000
5633,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167696740586950&slink=96ie14&f1=1,69,0,4,7,"град София, Дървеница",2024,2-СТАЕН,Тухла,103200
5634,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166858920520473&slink=96ie14&f1=1,69,0,6,9,"град София, Зона Б-18",2023,2-СТАЕН,Тухла,130000
5635,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167824485205408&slink=96ie14&f1=1,69,0,4,5,"град София, Кръстова вада",0,2-СТАЕН,Тухла,120000
5636,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168050847676266&slink=96ie14&f1=1,69,0,3,10,"град София, Люлин 5",2025,2-СТАЕН,Тухла,57898
5637,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163047827598534&slink=96ie14&f1=1,69,0,3,6,"град София, Малинова долина",2022,2-СТАЕН,Тухла,82100
5638,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167751362255142&slink=96ie14&f1=1,69,0,1,6,"град София, Малинова долина",0,2-СТАЕН,Тухла,103560
5639,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164190074774224&slink=96ie14&f1=1,69,0,2,5,"град София, Малинова долина",2023,2-СТАЕН,Тухла,103663
5640,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168189957649837&slink=96ie14&f1=1,69,0,2,8,"град София, Овча купел",2023,2-СТАЕН,Тухла,94000
5641,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168189953041130&slink=96ie14&f1=1,69,0,4,8,"град София, Овча купел",2023,2-СТАЕН,Тухла,99000
5642,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162305404813121&slink=96ie14&f1=1,69,0,5,6,"град София, Център",2011,2-СТАЕН,Тухла,110000
5643,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164518361172876&slink=96ie14&f1=1,69,0,8,9,"град София, Център",2024,2-СТАЕН,Тухла,115000
5644,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168189399281346&slink=96ie14&f1=1,69,0,2,5,"град София, Надежда 2",0,3-СТАЕН,Тухла,119500
5645,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168129451423131&slink=96ie14&f1=1,69,0,2,7,"град София, Витоша",2023,2-СТАЕН,Тухла,111840
5646,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168199590361127&slink=96ie14&f1=1,69,0,1,4,"град София, Гео Милев",1970,2-СТАЕН,Тухла,200000
5647,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165884869515562&slink=96ie14&f1=1,69,0,2,4,"град София, Горубляне",2024,2-СТАЕН,Тухла,100500
5648,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161823654626156&slink=96ie14&f1=1,69,0,5,6,"град София, Зона Б-19",2011,2-СТАЕН,Тухла,109900
5649,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165692043812589&slink=96ie14&f1=1,69,0,3,6,"град София, Зона Б-19",1974,2-СТАЕН,Тухла,148000
5650,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167370951882647&slink=96ie14&f1=1,69,0,2,9,"град София, Красно село",2025,2-СТАЕН,Тухла,108341
5651,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167370982477437&slink=96ie14&f1=1,69,0,6,9,"град София, Красно село",2025,2-СТАЕН,Тухла,113141
5652,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168112389047504&slink=96ie14&f1=1,69,0,3,8,"град София, Люлин 1",0,2-СТАЕН,Тухла,84500
5653,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168042063607001&slink=96ie14&f1=1,69,0,2,10,"град София, Люлин 5",2025,2-СТАЕН,Тухла,56541
5654,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166633879989386&slink=96ie14&f1=1,69,0,5,5,"град София, Люлин 9",2024,2-СТАЕН,Тухла,86732
5655,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167483574756494&slink=96ie14&f1=1,69,0,1,3,"град София, Малинова долина",2025,2-СТАЕН,Тухла,97171
5656,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168112137004452&slink=96ie14&f1=1,69,0,3,6,"град София, Малинова долина",2025,2-СТАЕН,Тухла,102500
5657,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168120969474477&slink=96ie14&f1=1,69,0,2,4,"град София, Манастирски ливади",2014,2-СТАЕН,Тухла,160000
5658,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168198511600906&slink=96ie14&f1=1,69,0,2,6,"град София, Надежда 2",2000,2-СТАЕН,Тухла,102199
5659,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165514168542876&slink=96ie14&f1=1,69,0,2,6,"град София, Овча купел",2022,2-СТАЕН,Тухла,94359
5660,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166974042827665&slink=96ie14&f1=1,69,0,3,5,"град София, Овча купел 1",2023,2-СТАЕН,Тухла,86650
5661,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164131160600751&slink=96ie14&f1=1,69,0,2,5,"град София, Овча купел 2",2023,2-СТАЕН,Тухла,106069
5662,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165649158930986&slink=96ie14&f1=1,69,0,3,8,"град София, Разсадника",2024,2-СТАЕН,Тухла,0
5663,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167031680937903&slink=96ie14&f1=1,69,0,9,17,"град София, Сердика",2024,2-СТАЕН,Тухла,64700
5664,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166731059530989&slink=96ie14&f1=1,69,0,16,16,"град София, Сердика",1980,2-СТАЕН,ЕПК,119000
5665,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168190843397961&slink=96ie14&f1=1,69,0,4,4,"град София, Симеоново",2008,2-СТАЕН,Тухла,124899
5666,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168184427588465&slink=96ie14&f1=1,69,0,4,4,"град София, Симеоново",2007,2-СТАЕН,Тухла,124900
5667,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167139315315535&slink=96ie14&f1=1,69,0,3,4,"град София, Симеоново",2006,2-СТАЕН,Тухла,129500
5668,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167622001263664&slink=96ie14&f1=1,69,0,2,6,"град София, Славия",2024,2-СТАЕН,Тухла,94300
5669,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166575255525800&slink=96ie14&f1=1,69,0,2,6,"град София, Студентски град",2025,2-СТАЕН,Тухла,101000
5670,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167060052891402&slink=96ie14&f1=1,69,0,2,5,"град София, Студентски град",2007,2-СТАЕН,Тухла,123000
5671,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168198800501348&slink=96ie14&f1=2,69,0,3,4,"град София, Студентски град",2023,2-СТАЕН,Тухла,129999
5672,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165692014460912&slink=96ie14&f1=2,69,0,3,6,"град София, Център",1974,2-СТАЕН,Тухла,148000
5673,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168205819199080&slink=96ie14&f1=2,69,0,0,0,"град София, Кръстова вада",0,3-СТАЕН,Тухла,116450
5674,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166747866237835&slink=96ie14&f1=2,69,0,1,4,"град София, Витоша",2022,1-СТАЕН,Тухла,109000
5675,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164726480003555&slink=96ie14&f1=2,69,0,1,6,"град София, Малинова долина",2023,1-СТАЕН,Тухла,80185
5676,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168069530045947&slink=96ie14&f1=2,69,0,1,5,"град София, Манастирски ливади",2023,1-СТАЕН,Тухла,116535
5677,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167594700335006&slink=96ie14&f1=2,69,0,6,6,"град София, Симеоново",2008,1-СТАЕН,Тухла,87000
5678,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167032864445317&slink=96ie14&f1=2,69,0,6,6,"град София, Симеоново",2023,1-СТАЕН,Тухла,87000
5679,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166299288707953&slink=96ie14&f1=2,69,0,2,6,"град София, Симеоново",2021,1-СТАЕН,Тухла,89800
5680,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165459806848505&slink=96ie14&f1=2,69,0,4,7,"град София, Банишора",2024,2-СТАЕН,Тухла,86250
5681,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167811001269298&slink=96ie14&f1=2,69,0,4,7,"град София, Банишора",2024,2-СТАЕН,Тухла,117082
5682,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166728698559877&slink=96ie14&f1=2,69,0,3,14,"град София, Банишора",1980,2-СТАЕН,ЕПК,125000
5683,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167649247843420&slink=96ie14&f1=2,69,0,5,6,"град София, Борово",1980,2-СТАЕН,Панел,139999
5684,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167654872143735&slink=96ie14&f1=2,69,0,5,6,"град София, Борово",1980,2-СТАЕН,Панел,142000
5685,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167653844264098&slink=96ie14&f1=2,69,0,5,6,"град София, Борово",0,2-СТАЕН,Панел,142000
5686,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165355565973510&slink=96ie14&f1=2,69,0,1,4,"град София, Бояна",2024,2-СТАЕН,Тухла,154730
5687,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167966697931856&slink=96ie14&f1=2,69,0,1,4,"град София, Витоша",2025,2-СТАЕН,Тухла,80636
5688,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166074414060131&slink=96ie14&f1=2,69,0,2,4,"град София, Витоша",2024,2-СТАЕН,Тухла,108265
5689,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164691511156401&slink=96ie14&f1=2,69,0,2,6,"град София, Витоша",2022,2-СТАЕН,Тухла,110600
5690,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166565144072944&slink=96ie14&f1=2,69,0,3,5,"град София, Витоша",2023,2-СТАЕН,Тухла,118643
5691,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167342118082386&slink=96ie14&f1=2,69,0,12,13,"град София, Витоша",2020,2-СТАЕН,Тухла,158400
5692,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167301634354418&slink=96ie14&f1=2,69,0,12,13,"град София, Витоша",2020,2-СТАЕН,Тухла,165000
