Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
144,9,17,"град София, Дружба 1",2022,3-СТАЕН,Тухла,242200
144,2,6,"град София, Дружба 2",2024,3-СТАЕН,Тухла,171602
144,10,10,"град София, Красно село",2018,3-СТАЕН,ЕПК,234990
144,11,14,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,258030
144,10,10,"град София, Лагера",2018,3-СТАЕН,ЕПК,234990
144,1,5,"град София, Лозенец",1965,3-СТАЕН,Тухла,310000
144,1,6,"град София, Малинова долина",2022,3-СТАЕН,Тухла,136200
144,4,7,"град София, Манастирски ливади",2023,3-СТАЕН,Тухла,224000
144,1,5,"град София, Манастирски ливади",2016,3-СТАЕН,Тухла,290000
144,1,6,"град София, Манастирски ливади",2018,3-СТАЕН,Тухла,290000
144,7,9,"град София, Младост 3",1998,3-СТАЕН,Тухла,329900
144,2,5,"град София, Сердика",2022,3-СТАЕН,Тухла,235800
144,17,18,"град София, Банишора",2024,4-СТАЕН,Тухла,255025
144,2,5,"град София, Бояна",2022,4-СТАЕН,Тухла,304560
144,5,5,"град София, Кръстова вада",2023,4-СТАЕН,Тухла,305000
144,6,6,"град София, Люлин - център",2022,4-СТАЕН,Тухла,187000
144,6,6,"град София, Люлин - център",2023,4-СТАЕН,Тухла,189000
144,3,4,"град София, м-т Гърдова глава",2003,4-СТАЕН,Тухла,255000
144,5,6,"град София, Малинова долина",2026,4-СТАЕН,Тухла,204764
144,6,6,"град София, Малинова долина",2025,4-СТАЕН,Тухла,204764
144,8,9,"град София, Овча купел 2",2024,4-СТАЕН,Тухла,183600
144,8,8,"град София, Подуяне",2022,4-СТАЕН,Тухла,276100
144,8,8,"град София, Сухата река",2022,4-СТАЕН,Тухла,253700
144,8,8,"град София, Сухата река",2023,4-СТАЕН,Тухла,253700
144,8,8,"град София, Сухата река",2023,4-СТАЕН,Тухла,276100
144,8,8,"град София, Сухата река",2022,4-СТАЕН,Тухла,276100
144,7,8,"град София, Хаджи Димитър",2023,4-СТАЕН,Тухла,244800
144,2,5,"град София, Център",2023,4-СТАЕН,Тухла,282000
144,1,6,"град София, Младост 2",2021,МНОГОСТАЕН,Тухла,335017
144,4,5,"град София, Витоша",2006,МЕЗОНЕТ,Тухла,340000
145,1,5,"град София, Витоша",2008,3-СТАЕН,Тухла,290000
145,14,21,"град София, Зона Б-19",1990,3-СТАЕН,ЕПК,205000
145,9,10,"град София, Манастирски ливади",2008,3-СТАЕН,Тухла,226000
145,3,6,"град София, Дружба 2",2023,4-СТАЕН,Тухла,253000
145,2,9,"град София, Младост 4",2024,4-СТАЕН,Тухла,230550
145,3,6,"град София, Дружба 2",2023,МНОГОСТАЕН,Тухла,253000
145,2,3,"град София, Център",1936,МНОГОСТАЕН,Тухла,425000
145,1,6,"град София, Бъкстон",2022,3-СТАЕН,Тухла,309120
145,1,6,"град София, Витоша",2010,3-СТАЕН,Тухла,280000
145,4,5,"град София, Витоша",2005,3-СТАЕН,Тухла,339000
145,3,6,"град София, Борово",2002,4-СТАЕН,Тухла,290000
145,2,5,"град София, Дианабад",1981,4-СТАЕН,Тухла,300000
145,14,21,"град София, Център",1990,4-СТАЕН,ЕПК,205000
145,2,3,"град София, Лозенец",1934,МНОГОСТАЕН,Тухла,425000
145,4,8,"град София, Борово",1972,2-СТАЕН,Панел,145000
145,6,8,"град София, Павлово",2011,2-СТАЕН,Тухла,153000
145,4,5,"град София, Банишора",2023,3-СТАЕН,Тухла,185000
145,4,5,"град София, Банишора",2017,3-СТАЕН,Тухла,188000
145,4,5,"град София, Банишора",2017,3-СТАЕН,Тухла,188500
145,2,5,"град София, Витоша",2020,3-СТАЕН,Тухла,192100
145,4,4,"град София, Витоша",2022,3-СТАЕН,Тухла,246499
145,4,5,"град София, Витоша",2002,3-СТАЕН,Тухла,319900
145,5,6,"град София, Витоша",2002,3-СТАЕН,Тухла,350000
145,8,8,"град София, Витоша",2019,3-СТАЕН,Тухла,500000
145,4,6,"град София, Драгалевци",2010,3-СТАЕН,Тухла,564900
145,5,6,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,245000
145,5,6,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,245000
145,5,6,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,245000
145,5,6,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,245000
145,2,7,"град София, Лозенец",2001,3-СТАЕН,Тухла,450000
145,5,5,"град София, Люлин - център",2022,3-СТАЕН,Тухла,174000
145,6,8,"град София, Младост 1",1986,3-СТАЕН,Тухла,249000
145,1,7,"град София, Модерно предградие",2000,3-СТАЕН,Тухла,116630
145,4,4,"град София, Обеля",2023,3-СТАЕН,Тухла,167000
145,4,4,"град София, Обеля",2023,3-СТАЕН,Тухла,167440
145,1,9,"град София, Оборище",2021,3-СТАЕН,Тухла,223640
145,3,7,"град София, Редута",1998,3-СТАЕН,Тухла,253000
145,2,6,"град София, Сердика",2023,3-СТАЕН,Тухла,196500
145,1,5,"град София, Сердика",2022,3-СТАЕН,Тухла,196500
145,2,6,"град София, Сердика",2021,3-СТАЕН,Тухла,235800
145,2,2,"град София, Толстой",1960,3-СТАЕН,Тухла,160000
145,7,8,"град София, Хиподрума",2006,3-СТАЕН,Тухла,280000
145,1,9,"град София, Център",2023,3-СТАЕН,Тухла,223640
145,4,5,"град София, Банишора",2022,4-СТАЕН,Тухла,330000
145,3,7,"град София, Борово",1998,4-СТАЕН,Тухла,289999
145,3,3,"град София, Драгалевци",2023,4-СТАЕН,Тухла,215000
145,2,6,"град София, Зона Б-5-3",2023,4-СТАЕН,Тухла,225000
145,2,3,"град София, Лозенец",1934,4-СТАЕН,Тухла,425000
145,6,6,"град София, Люлин - център",2023,4-СТАЕН,Тухла,189000
145,6,6,"град София, Люлин - център",2022,4-СТАЕН,Тухла,207000
145,1,7,"град София, Люлин - център",2009,4-СТАЕН,Тухла,218760
145,5,5,"град София, Малинова долина",2023,4-СТАЕН,Тухла,345000
145,6,8,"град София, Младост 1",1986,4-СТАЕН,Тухла,249888
145,3,9,"град София, Младост 4",2023,4-СТАЕН,Тухла,232500
145,4,10,"град София, Младост 4",2025,4-СТАЕН,Тухла,236832
145,4,6,"град София, Овча купел 1",1998,4-СТАЕН,Панел,181000
145,4,6,"град София, Овча купел 1",1998,4-СТАЕН,Панел,182000
145,8,8,"град София, Сухата река",1987,4-СТАЕН,Панел,225000
145,4,5,"град София, Център",2020,4-СТАЕН,Тухла,199990
145,4,5,"град София, Център",2022,4-СТАЕН,Тухла,226200
145,4,5,"град София, Център",1939,4-СТАЕН,Тухла,399000
145,4,5,"град София, Банишора",2017,МНОГОСТАЕН,Тухла,180000
145,2,5,"град София, Банишора",2023,МНОГОСТАЕН,Тухла,230000
145,3,7,"град София, Борово",1998,МНОГОСТАЕН,Тухла,289999
145,14,21,"град София, Зона Б-19",1990,МНОГОСТАЕН,ЕПК,205000
145,1,4,"град София, Иван Вазов",2006,МНОГОСТАЕН,Тухла,398000
145,6,8,"град София, Младост 1",1986,МНОГОСТАЕН,Тухла,249000
145,4,6,"град София, Център",1939,МНОГОСТАЕН,Тухла,399000
145,5,6,"град София, Витоша",2002,МЕЗОНЕТ,Тухла,350000
145,3,3,"град София, Кръстова вада",2024,МЕЗОНЕТ,Тухла,249400
146,4,8,"град София, Витоша",2023,3-СТАЕН,Тухла,284970
146,7,8,"град София, Медицинска академия",2006,2-СТАЕН,Тухла,250000
146,3,6,"град София, Зона Б-19",2008,3-СТАЕН,Тухла,215000
146,4,6,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,316414
146,5,10,"град София, Манастирски ливади",2017,3-СТАЕН,Тухла,469000
146,6,6,"град София, Оборище",2009,2-СТАЕН,Тухла,290000
146,1,6,"град София, Бъкстон",2022,3-СТАЕН,Тухла,301850
146,1,7,"град София, Бъкстон",2022,3-СТАЕН,Тухла,321015
146,2,5,"град София, Витоша",2023,3-СТАЕН,Тухла,234176
146,4,4,"град София, Витоша",2021,3-СТАЕН,Тухла,246000
146,6,6,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,270000
146,6,6,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,270000
146,2,7,"град София, Люлин 9",2020,3-СТАЕН,Тухла,116627
146,1,5,"град София, Малинова долина",2023,3-СТАЕН,Тухла,155000
146,2,5,"град София, Малинова долина",2025,3-СТАЕН,Тухла,216520
146,6,6,"град София, Малинова долина",2024,3-СТАЕН,Тухла,220000
146,6,6,"град София, Малинова долина",2025,3-СТАЕН,Тухла,228000
146,5,5,"град София, Малинова долина",2022,3-СТАЕН,Тухла,242000
146,5,6,"град София, Манастирски ливади",2008,3-СТАЕН,Тухла,259000
146,3,10,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,318803
146,9,14,"град София, Манастирски ливади",2009,3-СТАЕН,Тухла,420000
146,5,8,"град София, Медицинска академия",2004,3-СТАЕН,Тухла,320800
146,5,6,"град София, Надежда 3",2024,3-СТАЕН,Тухла,190866
146,5,6,"град София, Надежда 4",2024,3-СТАЕН,Тухла,190866
146,1,8,"град София, Оборище",2020,3-СТАЕН,Тухла,280000
146,6,6,"град София, Оборище",2009,3-СТАЕН,Тухла,290000
146,1,8,"град София, Подуяне",2020,3-СТАЕН,Тухла,280000
146,5,6,"град София, Редута",2010,3-СТАЕН,Тухла,295000
146,2,7,"град София, Редута",2023,3-СТАЕН,Тухла,365000
146,15,15,"град София, Сердика",2023,3-СТАЕН,Тухла,323880
146,1,5,"град София, Студентски град",2023,3-СТАЕН,Тухла,155000
