Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
109,9,13,"град София, Света Троица",2020,3-СТАЕН,Тухла,104000
109,13,13,"град София, Света Троица",2020,3-СТАЕН,Тухла,106000
109,13,13,"град София, Света Троица",2020,3-СТАЕН,Тухла,106400
109,11,13,"град София, Света Троица",2020,3-СТАЕН,Тухла,106500
109,2,4,"град София, Симеоново",2019,3-СТАЕН,Тухла,106820
109,5,7,"град София, Люлин 9",2018,3-СТАЕН,Тухла,78154
109,3,4,"град София, Студентски град",2006,3-СТАЕН,Тухла,116995
109,3,5,"град София, Студентски град",2006,3-СТАЕН,Тухла,117000
109,4,5,"град София, Студентски град",2020,3-СТАЕН,Тухла,117000
109,2,5,"град София, Сухата река",2017,3-СТАЕН,Тухла,112900
109,2,4,"град София, Сухата река",2017,3-СТАЕН,Тухла,119900
109,2,5,"град София, Сухата река",2017,3-СТАЕН,Тухла,119900
109,2,6,"град София, Сухата река",2017,3-СТАЕН,Тухла,120000
109,2,5,"град София, Сухата река",2017,3-СТАЕН,Тухла,120000
109,5,7,"град София, Студентски град",2018,3-СТАЕН,Тухла,81270
109,9,9,"град София, Връбница 1",1989,МНОГОСТАЕН,Панел,83000
109,6,6,"град София, Люлин 8",2011,3-СТАЕН,Тухла,97000
109,10,15,"град София, Банишора",2020,3-СТАЕН,Тухла,109831
109,1,5,"град София, Белите брези",2006,3-СТАЕН,Тухла,133200
109,3,6,"град София, Борово",2019,3-СТАЕН,Тухла,140770
109,2,3,"град София, Бояна",1989,3-СТАЕН,Тухла,115000
109,5,9,"град София, Бъкстон",2021,3-СТАЕН,Тухла,97773
109,4,5,"град София, Бъкстон",2020,3-СТАЕН,Тухла,110000
109,5,9,"град София, Витоша",2014,3-СТАЕН,Тухла,100500
109,5,5,"град София, Витоша",2015,3-СТАЕН,Тухла,120600
109,2,6,"град София, Витоша",2009,3-СТАЕН,Тухла,129900
109,2,7,"град София, Връбница 2",2020,3-СТАЕН,Тухла,84981
109,10,10,"град София, Гео Милев",1964,3-СТАЕН,Тухла,135000
109,4,5,"град София, Гео Милев",2004,3-СТАЕН,Тухла,139000
109,5,6,"град София, Гоце Делчев",2019,3-СТАЕН,Тухла,116000
109,3,6,"град София, Лозенец",2019,3-СТАЕН,Тухла,118810
109,4,8,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,130464
109,3,7,"град София, Белите брези",1995,3-СТАЕН,Тухла,140000
109,3,4,"град София, Лозенец",1988,3-СТАЕН,Тухла,210000
109,1,4,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,96558
109,2,4,"град София, Манастирски ливади",2020,3-СТАЕН,Тухла,98728
109,5,9,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,130448
109,4,7,"град София, Център",2021,3-СТАЕН,Тухла,130615
109,4,8,"град София, Модерно предградие",1994,4-СТАЕН,Панел,88000
109,3,4,"град София, Център",1934,4-СТАЕН,Тухла,110000
109,6,7,"град София, Младост 3",2014,2-СТАЕН,Тухла,140000
109,2,6,"град София, Красна поляна 3",2018,3-СТАЕН,Тухла,89700
109,2,5,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,98100
109,3,4,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,119900
109,5,6,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,127909
109,4,5,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,128400
109,4,5,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,132000
109,2,10,"град София, Лагера",2020,3-СТАЕН,Тухла,126761
109,4,8,"град София, Лагера",2021,3-СТАЕН,Тухла,130488
109,6,9,"град София, Левски В",1990,3-СТАЕН,Панел,89000
109,6,9,"град София, Левски В",1990,3-СТАЕН,Панел,89000
109,2,7,"град София, Лозенец",2019,3-СТАЕН,Тухла,199911
109,8,10,"град София, Люлин 1",2021,3-СТАЕН,Тухла,75224
109,7,10,"град София, Люлин 1",2021,3-СТАЕН,Тухла,75224
109,6,10,"град София, Люлин 1",2021,3-СТАЕН,Тухла,75224
109,5,10,"град София, Люлин 1",2021,3-СТАЕН,Тухла,75224
109,6,8,"град София, Изток",2019,3-СТАЕН,Тухла,212200
109,5,22,"град София, Зона Б-5",1986,3-СТАЕН,ЕПК,142000
109,5,7,"град София, Зона Б-5",2018,3-СТАЕН,Тухла,130800
109,1,10,"град София, Люлин 3",2021,3-СТАЕН,Тухла,70863
109,2,4,"град София, Драгалевци",2010,3-СТАЕН,Тухла,135000
109,3,8,"град София, Дружба 2",2008,3-СТАЕН,Тухла,143000
109,3,5,"град София, Дървеница",2020,3-СТАЕН,Тухла,96534
109,6,6,"град София, Дървеница",2019,3-СТАЕН,Тухла,106000
109,2,9,"град София, Зона Б-18",2019,3-СТАЕН,Тухла,115000
109,1,4,"град София, Драгалевци",2019,3-СТАЕН,Тухла,98100
109,10,10,"град София, Гео Милев",1964,МНОГОСТАЕН,ЕПК,139000
110,2,7,"град София, Левски Г",2018,2-СТАЕН,Тухла,80300
110,2,3,"град София, Симеоново",2020,3-СТАЕН,Тухла,135300
110,2,3,"град София, Симеоново",2020,3-СТАЕН,Тухла,130000
110,3,4,"град София, Симеоново",2018,3-СТАЕН,Тухла,95000
110,2,4,"град София, Симеоново",2016,3-СТАЕН,Тухла,95000
110,2,5,"град София, Сердика",2019,3-СТАЕН,Тухла,107000
110,1,5,"град София, Сердика",2019,3-СТАЕН,Тухла,104500
110,1,6,"град София, Сердика",2019,3-СТАЕН,Тухла,103000
110,1,7,"град София, Слатина",2021,3-СТАЕН,Тухла,86774
110,12,15,"град София, Света Троица",2019,3-СТАЕН,Тухла,111200
110,11,15,"град София, Света Троица",2019,3-СТАЕН,Тухла,109098
110,10,15,"град София, Света Троица",2019,3-СТАЕН,Тухла,108976
110,4,5,"град София, Редута",2019,3-СТАЕН,Тухла,115532
110,5,6,"град София, Редута",2019,3-СТАЕН,Тухла,115531
110,5,6,"град София, Редута",2018,3-СТАЕН,Тухла,110500
110,5,6,"град София, Редута",1998,3-СТАЕН,Тухла,110000
110,13,15,"град София, Света Троица",2019,3-СТАЕН,Тухла,111200
110,8,9,"град София, Подуяне",1988,3-СТАЕН,Тухла,204890
110,2,7,"град София, Слатина",2020,3-СТАЕН,Тухла,111000
110,4,8,"град София, Студентски град",2019,3-СТАЕН,Тухла,99225
110,4,7,"град София, Център",1998,3-СТАЕН,Тухла,155000
110,2,3,"град София, Център",1928,3-СТАЕН,Тухла,135000
110,7,7,"град София, Слатина",2020,3-СТАЕН,Тухла,118854
110,3,3,"град София, Център",1922,3-СТАЕН,Тухла,103000
110,3,6,"град София, Център",2020,3-СТАЕН,Тухла,82500
110,2,7,"град София, Хиподрума",2006,3-СТАЕН,Тухла,139050
110,4,6,"град София, Хаджи Димитър",2020,3-СТАЕН,Тухла,90550
110,4,6,"град София, Студентски град",2004,3-СТАЕН,Тухла,130000
110,2,6,"град София, Студентски град",2014,3-СТАЕН,Тухла,120000
110,3,8,"град София, Студентски град",2008,3-СТАЕН,Тухла,117990
110,6,7,"град София, Студентски град",2008,3-СТАЕН,Тухла,115000
110,6,9,"град София, Център",2019,3-СТАЕН,Тухла,116529
110,6,6,"град София, Център",2019,3-СТАЕН,Тухла,158000
110,4,5,"град София, Подуяне",1966,3-СТАЕН,Тухла,120000
110,1,7,"град София, Павлово",2000,3-СТАЕН,Тухла,119999
110,1,4,"град София, Оборище",1956,3-СТАЕН,Тухла,198000
110,1,4,"град София, Оборище",1955,3-СТАЕН,Тухла,197500
110,2,6,"град София, Оборище",2015,3-СТАЕН,Тухла,188000
110,4,6,"град София, Надежда 2",2012,3-СТАЕН,Тухла,123000
110,8,9,"град София, Оборище",1988,3-СТАЕН,Тухла,204890
110,2,8,"град София, Надежда 2",2019,3-СТАЕН,Тухла,89000
110,3,5,"град София, Модерно предградие",2019,3-СТАЕН,Тухла,79200
110,3,6,"град София, Медицинска академия",2007,3-СТАЕН,Тухла,170000
110,3,6,"град София, Манастирски ливади",2015,3-СТАЕН,Тухла,310000
110,1,5,"град София, Манастирски ливади",2006,3-СТАЕН,Тухла,148500
110,6,8,"град София, Модерно предградие",1992,3-СТАЕН,Панел,82000
110,8,8,"град София, Оборище",1988,3-СТАЕН,Тухла,205000
110,2,6,"град София, Овча купел",2000,3-СТАЕН,Тухла,86000
110,3,5,"град София, Павлово",2018,3-СТАЕН,Тухла,113300
110,2,5,"град София, Павлово",2019,3-СТАЕН,Тухла,112000
110,2,5,"град София, Павлово",2019,3-СТАЕН,Тухла,112000
110,2,5,"град София, Павлово",2018,3-СТАЕН,Тухла,111999
110,8,11,"град София, Овча купел 2",2006,3-СТАЕН,Тухла,104000
110,3,6,"град София, Овча купел",2008,3-СТАЕН,Тухла,152000
110,1,6,"град София, Овча купел",2016,3-СТАЕН,Тухла,84847
110,4,6,"град София, Овча купел",2019,3-СТАЕН,Тухла,106000
110,6,6,"град София, Овча купел",2019,3-СТАЕН,Тухла,103900
110,2,7,"град София, Овча купел",2018,3-СТАЕН,Тухла,95700
110,2,10,"град София, Овча купел",2020,3-СТАЕН,Тухла,95555
110,2,9,"град София, Овча купел",2020,3-СТАЕН,Тухла,94480
110,2,9,"град София, Овча купел",2020,3-СТАЕН,Тухла,94480
110,2,9,"град София, Овча купел",2020,3-СТАЕН,Тухла,94480
110,2,6,"град София, Овча купел",2019,3-СТАЕН,Тухла,94480
110,2,2,"град София, Овча купел",1980,3-СТАЕН,Тухла,110000
110,2,5,"град София, Център",1950,3-СТАЕН,Тухла,159500
110,4,6,"град София, Център",2010,3-СТАЕН,Тухла,160000
110,2,5,"град София, Център",1940,3-СТАЕН,Тухла,164000
110,4,4,"град София, Център",1935,4-СТАЕН,Тухла,174900
110,3,14,"град София, Света Троица",1990,4-СТАЕН,ЕПК,130000
110,2,7,"град София, Редута",2020,4-СТАЕН,Тухла,165000
110,2,6,"град София, Редута",2020,4-СТАЕН,Тухла,150000
